date,level_true,level_pred,sp500_close
2015-02-20,2222.9424,2441.6824,2110.300048828125
2015-02-27,2216.833,2485.3242,2104.5
2015-03-06,2181.8186,2526.871,2071.260009765625
2015-03-13,2163.0051,2560.2473,2053.39990234375
2015-03-20,2220.625,2602.6895,2108.10009765625
2015-03-27,2171.032,2655.815,2061.02001953125
2015-04-03,2182.446,2707.6606,2066.9599609375
2015-04-10,2219.5073,2759.8582,2102.06005859375
2015-04-17,2197.4607,2817.4246,2081.179931640625
2015-04-24,2236.0105,2873.619,2117.68994140625
2015-05-01,2226.0854,2882.293,2108.2900390625
2015-05-08,2234.3318,2885.4487,2116.10009765625
2015-05-15,2241.3323,2897.2078,2122.72998046875
2015-05-22,2244.8481,2908.2688,2126.06005859375
2015-05-29,2220.164,2910.0012,2107.389892578125
2015-06-05,2204.8254,2914.7725,2092.830078125
2015-06-12,2206.1738,2916.1204,2094.110107421875
2015-06-19,2222.9036,2917.1926,2109.989990234375
2015-06-26,2213.9485,2918.9102,2101.489990234375
2015-07-03,2187.063,2924.2842,2076.780029296875
2015-07-10,2186.8945,2940.918,2076.6201171875
2015-07-17,2239.5706,2940.7166,2126.639892578125
2015-07-24,2190.0852,2940.5146,2079.64990234375
2015-07-31,2215.5598,2931.7783,2103.840087890625
2015-08-07,2187.8948,2923.2002,2077.570068359375
2015-08-14,2202.6067,2934.6504,2091.5400390625
2015-08-21,2075.5498,2933.931,1970.8900146484373
2015-08-28,2094.4846,2935.4873,1988.8699951171875
2015-09-04,2023.2421,2939.103,1921.219970703125
2015-09-11,2033.5288,2932.5652,1961.050048828125
2015-09-18,2030.3972,2918.2493,1958.030029296875
2015-09-25,2002.7207,2903.0403,1931.3399658203125
2015-10-02,2023.4806,2885.4375,1951.3599853515625
2015-10-09,2089.3586,2874.3616,2014.8900146484373
2015-10-16,2108.252,2855.183,2033.1099853515625
2015-10-23,2151.8457,2867.5686,2075.14990234375
2015-10-30,2156.2114,2884.0103,2079.360107421875
2015-11-06,2176.7847,2898.169,2099.199951171875
2015-11-13,2097.8098,2914.1255,2023.0400390625
2015-11-20,2166.384,2891.3193,2089.169921875
2015-11-27,2175.617,2885.205,2090.110107421875
2015-12-04,2177.2615,2875.3604,2091.68994140625
2015-12-11,2094.6965,2883.802,2012.3699951171875
2015-12-18,2087.5974,2867.2783,2005.550048828125
2015-12-25,2107.125,2869.8706,2060.989990234375
2016-01-01,2086.3528,2863.0068,2043.93994140625
2016-01-08,1961.9131,2864.305,1922.030029296875
2016-01-15,1919.3477,2851.5962,1880.3299560546875
2016-01-22,1904.4271,2836.0142,1906.9000244140625
2016-01-29,1937.724,2814.588,1940.239990234375
2016-02-05,1877.6119,2787.367,1880.050048828125
2016-02-12,1862.3617,2765.6492,1864.780029296875
2016-02-19,1952.6757,2750.3389,1917.780029296875
2016-02-26,1983.4967,2747.202,1948.050048828125
2016-03-04,2036.3816,2744.5535,1999.989990234375
2016-03-11,2058.9856,2755.8735,2022.18994140625
2016-03-18,2086.874,2763.3892,2049.580078125
2016-03-25,2082.1187,2784.4011,2035.93994140625
2016-04-01,2119.7942,2808.1836,2072.780029296875
2016-04-08,2094.043,2818.6865,2047.5999755859373
2016-04-15,2127.9246,2826.21,2080.72998046875
2016-04-22,2139.0208,2845.5605,2091.580078125
2016-04-29,2112.1445,2859.6692,2065.300048828125
2016-05-06,2103.7993,2866.4915,2057.139892578125
2016-05-13,2093.0308,2885.1897,2046.6099853515625
2016-05-20,2098.87,2895.476,2052.320068359375
2016-05-27,2146.6704,2897.5513,2099.06005859375
2016-06-03,2155.9446,2910.8704,2099.1298828125
2016-06-10,2152.802,2938.5269,2096.070068359375
2016-06-17,2127.2793,2962.667,2071.219970703125
2016-06-24,2092.5542,2975.0713,2037.4100341796875
2016-07-01,2159.868,2990.6265,2102.949951171875
2016-07-08,2191.81,2990.7817,2129.89990234375
2016-07-15,2224.5757,3016.5398,2161.739990234375
2016-07-22,2238.252,3053.233,2175.030029296875
2016-07-29,2236.7805,3084.4736,2173.60009765625
2016-08-05,2246.3198,3127.632,2182.8701171875
2016-08-12,2247.5342,3151.817,2184.050048828125
2016-08-19,2247.349,3176.9988,2183.8701171875
2016-08-26,2232.088,3194.913,2169.0400390625
2016-09-02,2243.3457,3207.6567,2179.97998046875
2016-09-09,2198.8584,3235.5688,2127.81005859375
2016-09-16,2210.5872,3240.6396,2139.159912109375
2016-09-23,2236.9697,3264.0806,2164.68994140625
2016-09-30,2240.6692,3285.8303,2168.27001953125
2016-10-07,2225.654,3304.8943,2153.739990234375
2016-10-14,2204.2007,3312.8005,2132.97998046875
2016-10-21,2212.6538,3327.1711,2141.159912109375
2016-10-28,2197.4114,3337.8975,2126.409912109375
2016-11-04,2154.8047,3333.2488,2085.179931640625
2016-11-11,2236.7214,3316.3826,2164.449951171875
2016-11-18,2254.7542,3321.034,2181.89990234375
2016-11-25,2281.7954,3313.6594,2213.35009765625
2016-12-02,2259.7334,3319.49,2191.949951171875
2016-12-09,2329.4033,3281.5818,2259.530029296875
2016-12-16,2327.898,3260.7134,2258.070068359375
2016-12-23,2333.795,3261.51,2263.7900390625
2016-12-30,2310.9521,3254.2065,2238.830078125
2017-01-06,2339.4324,3251.2732,2276.97998046875
2017-01-13,2337.028,3253.58,2274.639892578125
2017-01-20,2337.9238,3256.8704,2271.31005859375
2017-01-27,2361.9895,3257.0928,2294.68994140625
2017-02-03,2364.7996,3265.7231,2297.419921875
2017-02-10,2384.0276,3282.281,2316.10009765625
2017-02-17,2420.1157,3289.9873,2351.159912109375
2017-02-24,2440.8606,3298.6375,2367.340087890625
2017-03-03,2457.1306,3320.4045,2383.1201171875
2017-03-10,2446.284,3344.499,2372.60009765625
2017-03-17,2452.1094,3363.2385,2378.25
2017-03-24,2416.775,3381.933,2343.97998046875
2017-03-31,2436.097,3402.5886,2362.719970703125
2017-04-07,2428.694,3419.2207,2355.5400390625
2017-04-14,2399.292,3447.6006,2328.949951171875
2017-04-21,2419.6282,3462.2466,2348.68994140625
2017-04-28,2456.2107,3473.1895,2384.199951171875
2017-05-05,2471.7566,3489.3718,2399.2900390625
2017-05-12,2463.113,3503.4478,2390.89990234375
2017-05-19,2453.666,3516.2908,2381.72998046875
2017-05-26,2488.786,3551.5908,2415.820068359375
2017-06-02,2513.5186,3575.7454,2439.070068359375
2017-06-09,2505.9956,3597.8193,2431.77001953125
2017-06-16,2507.4175,3615.4512,2433.14990234375
2017-06-23,2512.7249,3626.898,2438.300048828125
2017-06-30,2497.3804,3646.1472,2423.409912109375
2017-07-07,2503.0361,3663.4077,2425.179931640625
2017-07-14,2538.2207,3672.5693,2459.27001953125
2017-07-21,2551.9167,3685.9543,2472.5400390625
2017-07-28,2551.4626,3701.6035,2472.10009765625
2017-08-04,2556.3445,3706.9917,2476.830078125
2017-08-11,2519.6943,3721.4993,2441.320068359375
2017-08-18,2503.4182,3736.5225,2425.550048828125
2017-08-25,2521.4797,3760.8105,2443.050048828125
2017-09-01,2556.0554,3774.4297,2476.550048828125
2017-09-08,2545.4866,3797.6743,2461.429931640625
2017-09-15,2585.6113,3807.805,2500.22998046875
2017-09-22,2587.6694,3815.7517,2502.219970703125
2017-09-29,2605.3948,3823.9775,2519.360107421875
2017-10-06,2636.3882,3836.1458,2549.330078125
2017-10-13,2640.3591,3853.7917,2553.169921875
2017-10-20,2663.1519,3856.8533,2575.2099609375
2017-10-27,2669.2122,3871.491,2581.070068359375
2017-11-03,2676.2134,3879.5144,2587.840087890625
2017-11-10,2670.4841,3899.002,2582.300048828125
2017-11-17,2666.9165,3907.4717,2578.85009765625
2017-11-24,2684.2239,3910.093,2602.419921875
2017-12-01,2725.275,3914.4094,2642.219970703125
2017-12-08,2734.8467,3933.6907,2651.5
2017-12-15,2759.921,3943.8806,2675.81005859375
2017-12-22,2767.6877,3956.5498,2683.340087890625
2017-12-29,2756.3884,3976.926,2673.610107421875
2018-01-05,2813.4229,3993.3164,2743.14990234375
2018-01-12,2857.6167,4013.3945,2786.239990234375
2018-01-19,2901.7473,4037.1858,2810.300048828125
2018-01-26,2966.3535,4059.609,2872.8701171875
2018-02-02,2852.01,4089.5789,2762.1298828125
2018-02-09,2704.7905,4119.5063,2619.550048828125
2018-02-16,2821.1267,4133.0103,2732.219970703125
2018-02-23,2837.7568,4142.255,2747.300048828125
2018-03-02,2779.8613,4152.4033,2691.25
2018-03-09,2878.32,4165.211,2786.570068359375
2018-03-16,2842.622,4179.348,2752.010009765625
2018-03-23,2673.4805,4187.9185,2588.260009765625
2018-03-30,2670.6287,4192.251,2640.8701171875
2018-04-06,2633.8184,4189.427,2604.469970703125
2018-04-13,2686.2327,4185.886,2656.300048828125
2018-04-20,2700.2285,4178.7715,2670.139892578125
2018-04-27,2699.9958,4172.075,2669.909912109375
2018-05-04,2693.4326,4165.5493,2663.419921875
2018-05-11,2758.457,4162.3237,2727.719970703125
2018-05-18,2743.541,4155.3145,2712.969970703125
2018-05-25,2751.995,4149.732,2721.330078125
2018-06-01,2758.9165,4154.5586,2734.6201171875
2018-06-08,2803.721,4147.305,2779.030029296875
2018-06-15,2804.3564,4156.297,2779.659912109375
2018-06-22,2779.3562,4161.1934,2754.8798828125
2018-06-29,2742.522,4162.948,2718.3701171875
2018-07-06,2786.452,4156.6494,2759.820068359375
2018-07-13,2828.3423,4150.5938,2801.31005859375
2018-07-20,2828.8674,4148.656,2801.830078125
2018-07-27,2846.0212,4151.796,2818.820068359375
2018-08-03,2867.759,4153.568,2840.35009765625
2018-08-10,2860.6208,4159.012,2833.280029296875
2018-08-17,2877.6333,4165.8335,2850.1298828125
2018-08-24,2902.4302,4169.963,2874.68994140625
2018-08-31,2929.5193,4170.429,2901.52001953125
2018-09-07,2899.781,4174.8916,2871.679931640625
2018-09-14,2933.4072,4177.97,2904.97998046875
2018-09-21,2958.3386,4185.177,2929.669921875
2018-09-28,2942.495,4193.005,2913.97998046875
2018-10-05,2913.8071,4195.916,2885.570068359375
2018-10-12,2794.208,4200.959,2767.1298828125
2018-10-19,2794.8645,4203.3115,2767.780029296875
2018-10-26,2684.707,4202.2524,2658.68994140625
2018-11-02,2749.707,4197.261,2723.06005859375
2018-11-09,2808.2239,4189.0083,2781.010009765625
2018-11-16,2763.0461,4186.452,2736.27001953125
2018-11-23,2664.2317,4188.036,2632.56005859375
2018-11-30,2793.3767,4188.4224,2760.169921875
2018-12-07,2686.531,4186.089,2633.080078125
2018-12-14,2652.7283,4195.8594,2599.949951171875
2018-12-21,2465.677,4193.6475,2416.6201171875
2018-12-28,2483.9841,4180.1323,2485.739990234375
2019-01-04,2527.01,4162.9673,2531.93994140625
2019-01-11,2591.2048,4142.405,2596.260009765625
2019-01-18,2665.5098,4136.5107,2670.7099609375
2019-01-25,2694.6328,4126.742,2664.760009765625
2019-02-01,2736.871,4132.475,2706.530029296875
2019-02-08,2738.236,4129.6396,2707.8798828125
2019-02-15,2806.7156,4117.689,2775.60009765625
2019-02-22,2854.6982,4123.3223,2792.669921875
2019-03-01,2865.963,4136.5674,2803.68994140625
2019-03-08,2803.9963,4147.0977,2743.070068359375
2019-03-15,2885.1702,4160.5757,2822.47998046875
2019-03-22,2862.9167,4179.468,2800.7099609375
2019-03-29,2897.3547,4206.686,2834.39990234375
2019-04-05,2956.9907,4257.0522,2892.739990234375
2019-04-12,2971.9866,4311.267,2907.409912109375
2019-04-19,2989.1804,4339.736,2905.030029296875
2019-04-26,3025.0398,4376.225,2939.8798828125
2019-05-03,3030.9668,4404.3555,2945.639892578125
2019-05-10,2964.866,4444.526,2881.39990234375
2019-05-17,2942.3625,4486.05,2859.530029296875
2019-05-24,2907.923,4506.1396,2826.06005859375
2019-05-31,2835.6123,4550.7515,2752.06005859375
2019-06-07,2960.5745,4592.3174,2873.340087890625
2019-06-14,2974.6284,4636.3975,2886.97998046875
2019-06-21,3040.036,4709.8125,2950.4599609375
2019-06-28,3031.0718,4764.9,2941.760009765625
2019-07-05,3098.9385,4810.8877,2990.409912109375
2019-07-12,3123.1465,4865.3945,3013.77001953125
2019-07-19,3084.638,4933.957,2976.610107421875
2019-07-26,3135.6753,4995.203,3025.860107421875
2019-08-02,3038.4607,5047.111,2932.050048828125
2019-08-09,3024.574,5128.672,2918.64990234375
2019-08-16,2993.5164,5183.496,2888.679931640625
2019-08-23,2950.438,5244.3936,2847.110107421875
2019-08-30,3032.6677,5337.7188,2926.4599609375
2019-09-06,3088.798,5436.0913,2978.7099609375
2019-09-13,3118.538,5511.589,3007.389892578125
2019-09-20,3102.652,5555.4814,2992.070068359375
2019-09-27,3071.253,5611.4775,2961.7900390625
2019-10-04,3061.1116,5629.8467,2952.010009765625
2019-10-11,3080.0464,5670.6206,2970.27001953125
2019-10-18,3096.565,5705.66,2986.199951171875
2019-10-25,3134.2585,5771.1494,3022.550048828125
2019-11-01,3180.2578,5829.5425,3066.909912109375
2019-11-08,3207.3955,5878.789,3093.080078125
2019-11-15,3235.787,5930.793,3120.4599609375
2019-11-22,3225.2412,5978.7065,3110.2900390625
2019-11-29,3264.1494,6044.9116,3140.97998046875
2019-12-06,3269.2727,6120.0723,3145.909912109375
2019-12-13,3293.0605,6165.77,3168.800048828125
2019-12-20,3347.536,6229.7046,3221.219970703125
2019-12-27,3383.7227,6277.6465,3240.02001953125
2020-01-03,3378.4382,6335.997,3234.85009765625
2020-01-10,3410.292,6376.6895,3265.35009765625
2020-01-17,3477.415,6416.041,3329.6201171875
2020-01-24,3455.0417,6458.021,3295.469970703125
2020-01-31,3381.7046,6486.1514,3225.52001953125
2020-02-07,3488.8425,6519.9214,3327.7099609375
2020-02-14,3543.8323,6576.4893,3380.159912109375
2020-02-21,3505.8198,6651.93,3337.75
2020-02-28,3102.9775,6717.4004,2954.219970703125
2020-03-06,3122.0417,6756.238,2972.3701171875
2020-03-13,2847.5312,6801.3657,2711.02001953125
2020-03-20,2420.9824,6830.4067,2304.919921875
2020-03-27,2669.4438,6840.6733,2541.469970703125
2020-04-03,2613.9639,6860.505,2488.64990234375
2020-04-10,2885.943,6907.6187,2789.820068359375
2020-04-17,2973.6028,6959.454,2874.56005859375
2020-04-24,2934.4795,7032.6255,2836.739990234375
2020-05-01,2928.242,7120.7695,2830.7099609375
2020-05-08,3030.746,7198.3506,2929.800048828125
2020-05-15,2962.3684,7259.773,2863.699951171875
2020-05-22,3057.2798,7311.3057,2955.449951171875
2020-05-29,3156.6138,7373.8755,3044.31005859375
2020-06-05,3311.7532,7433.814,3193.929931640625
2020-06-12,3153.5032,7480.888,3041.31005859375
2020-06-19,3212.015,7514.7544,3097.739990234375
2020-06-26,3120.0532,7547.618,3009.050048828125
2020-07-03,3166.8474,7584.623,3130.010009765625
2020-07-10,3222.525,7622.7476,3185.0400390625
2020-07-17,3262.6821,7655.9263,3224.72998046875
2020-07-24,3253.4746,7700.8086,3215.6298828125
2020-07-31,3309.6182,7743.786,3271.1201171875
2020-08-07,3390.7214,7776.217,3351.280029296875
2020-08-14,3412.5452,7778.045,3372.85009765625
2020-08-21,3437.141,7771.935,3397.159912109375
2020-08-28,3549.2957,7780.3345,3508.010009765625
2020-09-04,3467.2917,7783.181,3426.9599609375
2020-09-11,3352.7976,7781.835,3340.969970703125
2020-09-18,3331.2217,7787.4766,3319.469970703125
2020-09-25,3310.137,7784.3535,3298.4599609375
2020-10-02,3360.274,7770.133,3348.419921875
2020-10-09,3489.4497,7753.074,3477.139892578125
2020-10-16,3496.1433,7747.2407,3483.81005859375
2020-10-23,3477.658,7753.2476,3465.389892578125
2020-10-30,3281.5361,7763.8975,3269.9599609375
2020-11-06,3521.864,7788.0977,3509.43994140625
2020-11-13,3597.842,7796.7207,3585.14990234375
2020-11-20,3570.1343,7791.3916,3557.5400390625
2020-11-27,3626.4292,7798.6045,3638.35009765625
2020-12-04,3687.0,7783.56,3699.1201171875
2020-12-11,3651.4568,7809.748,3663.4599609375
2020-12-18,3697.256,7810.2964,3709.409912109375
2020-12-25,3677.9678,7793.9976,3703.06005859375
2021-01-01,3743.8123,7780.3867,3756.070068359375
2021-01-08,3812.1982,7793.1147,3824.679931640625
2021-01-15,3755.9526,7766.6987,3768.25
2021-01-22,3801.4033,7763.773,3841.469970703125
2021-01-29,3675.5002,7732.442,3714.239990234375
2021-02-05,3846.2903,7648.199,3886.830078125
2021-02-12,3893.7898,7554.0254,3934.830078125
2021-02-19,3884.1758,7492.3994,3906.7099609375
2021-02-26,3789.1667,7444.617,3811.14990234375
2021-03-05,3819.779,7370.0137,3841.93994140625
2021-03-12,3920.5945,7303.437,3943.340087890625
2021-03-19,3890.529,7229.509,3913.10009765625
2021-03-26,3951.6147,7155.71,3974.5400390625
2021-04-02,4063.153,7103.402,4019.8701171875
2021-04-09,4173.2554,7080.1816,4128.7998046875
2021-04-16,4230.536,7072.233,4185.47021484375
2021-04-23,4225.1787,7071.34,4180.169921875
2021-04-30,4226.1895,7061.6636,4181.169921875
2021-05-07,4278.174,7064.1333,4232.60009765625
2021-05-14,4218.791,7080.149,4173.85009765625
2021-05-21,4200.607,7083.538,4155.85986328125
2021-05-28,4249.3765,7092.8306,4204.10986328125
2021-06-04,4278.7217,7108.633,4229.89013671875
2021-06-11,4296.474,7125.3955,4247.43994140625
2021-06-18,4214.549,7147.772,4166.4501953125
2021-06-25,4330.118,7167.401,4280.7001953125
2021-07-02,4402.585,7197.291,4352.33984375
2021-07-09,4453.1436,7226.6655,4369.5498046875
2021-07-16,4409.943,7272.559,4327.16015625
2021-07-23,4496.1924,7307.8735,4411.7900390625
2021-07-30,4479.345,7341.191,4395.259765625
2021-08-06,4521.395,7362.84,4436.52001953125
2021-08-13,4553.4775,7406.9873,4468.0
2021-08-20,4526.6436,7442.206,4441.669921875
2021-08-27,4595.639,7477.798,4509.3701171875
2021-09-03,4622.1978,7526.367,4535.43017578125
2021-09-10,4542.355,7582.0093,4458.580078125
2021-09-17,4516.284,7611.2993,4432.990234375
2021-09-24,4539.1963,7645.028,4455.47998046875
2021-10-01,4438.9067,7670.957,4357.0400390625
2021-10-08,4473.851,7708.5195,4391.33984375
2021-10-15,4555.3853,7735.7534,4471.3701171875
2021-10-22,4630.297,7761.0625,4544.89990234375
2021-10-29,4691.913,7796.2544,4605.3798828125
2021-11-05,4785.794,7841.0024,4697.52978515625
2021-11-12,4770.839,7894.0,4682.85009765625
2021-11-19,4786.2324,7930.9404,4697.9599609375
2021-11-26,4674.404,7986.466,4594.6201171875
2021-12-03,4617.2383,8029.5347,4538.43017578125
2021-12-10,4793.8423,8083.6567,4712.02001953125
2021-12-17,4700.8755,8131.7554,4620.64013671875
2021-12-24,4758.39,8179.3916,4725.7900390625
2021-12-31,4799.0586,8215.448,4766.18017578125
2022-01-07,4709.293,8260.78,4677.02978515625
2022-01-14,4695.016,8291.689,4662.85009765625
2022-01-21,4431.909,8324.276,4397.93994140625
2022-01-28,4466.0815,8360.045,4431.85009765625
2022-02-04,4535.2915,8386.662,4500.52978515625
2022-02-11,4452.769,8405.638,4418.64013671875
2022-02-18,4382.4604,8428.393,4348.8701171875
2022-02-25,4386.853,8444.61,4384.64990234375
2022-03-04,4331.045,8455.604,4328.8701171875
2022-03-11,4206.4224,8454.458,4204.31005859375
2022-03-18,4465.363,8455.049,4463.1201171875
2022-03-25,4545.343,8461.26,4543.06005859375
2022-04-01,4548.1436,8479.808,4545.85986328125
2022-04-08,4490.5347,8489.236,4488.27978515625
2022-04-15,4383.146,8500.676,4392.58984375
2022-04-22,4262.5957,8495.735,4271.77978515625
2022-04-29,4123.047,8494.213,4131.93017578125
2022-05-06,4114.475,8492.88,4123.33984375
2022-05-13,4015.2388,8467.158,4023.889892578125
2022-05-20,3892.9724,8428.669,3901.360107421875
2022-05-27,4149.301,8383.962,4158.240234375
2022-06-03,4201.143,8338.955,4108.5400390625
2022-06-10,3988.7822,8291.806,3900.860107421875
2022-06-17,3757.6677,8238.885,3674.840087890625
2022-06-24,4008.7104,8161.9185,3911.739990234375
2022-07-01,3920.1582,8105.5317,3825.330078125
2022-07-08,4038.2173,8051.154,3899.3798828125
2022-07-15,4000.708,8013.2246,3863.159912109375
2022-07-22,4102.6836,7955.5884,3961.6298828125
2022-07-29,4277.349,7906.323,4130.2900390625
2022-08-05,4292.7793,7872.825,4145.18994140625
2022-08-12,4432.5444,7853.5522,4280.14990234375
2022-08-19,4379.0347,7838.4775,4228.47998046875
2022-08-26,4202.1323,7822.7295,4057.659912109375
2022-09-02,4063.9832,7795.444,3924.260009765625
2022-09-09,4166.954,7775.846,4067.360107421875
2022-09-16,3968.1729,7757.975,3873.330078125
2022-09-23,3783.6628,7722.1323,3693.22998046875
2022-09-30,3673.418,7676.1807,3585.6201171875
2022-10-07,3728.781,7635.0674,3639.659912109375
2022-10-14,3670.8054,7592.0024,3583.070068359375
2022-10-21,3844.6404,7543.368,3752.75
2022-10-28,3996.5818,7510.1714,3901.06005859375
2022-11-04,3862.876,7483.7246,3770.550048828125
2022-11-11,4090.701,7457.52,3992.929931640625
2022-11-18,4062.4358,7429.837,3965.340087890625
2022-11-25,4144.332,7409.7026,4026.1201171875
2022-12-02,4191.25,7392.1724,4071.699951171875
2022-12-09,4049.8982,7374.2686,3934.3798828125
2022-12-16,3965.4702,7346.9688,3852.360107421875
2022-12-23,3957.7087,7319.696,3844.820068359375
2022-12-30,3975.4246,7303.7417,3839.5
2023-01-06,4022.7256,7289.958,3895.080078125
2023-01-13,4130.144,7281.108,3999.090087890625
2023-01-20,4119.195,7268.443,3972.610107421875
2023-01-27,4220.7593,7259.9014,4070.56005859375
2023-02-03,4289.1113,7266.0225,4136.47998046875
2023-02-10,4241.393,7267.3867,4090.4599609375
2023-02-17,4229.604,7261.5776,4079.090087890625
2023-02-24,4105.1377,7247.3994,3970.0400390625
2023-03-03,4183.3105,7210.3115,4045.639892578125
2023-03-10,3992.9973,7204.16,3861.590087890625
2023-03-17,4049.9207,7189.4243,3916.639892578125
2023-03-24,4106.12,7175.779,3970.989990234375
2023-03-31,4249.147,7174.3174,4109.31005859375
2023-04-07,4305.9897,7166.808,4105.02001953125
2023-04-14,4340.207,7149.4517,4137.64013671875
2023-04-21,4335.8857,7136.0303,4133.52001953125
2023-04-28,4373.6064,7125.8203,4169.47998046875
2023-05-05,4338.7495,7126.3833,4136.25
2023-05-12,4325.9834,7112.77,4124.080078125
2023-05-19,4397.2075,7117.212,4191.97998046875
2023-05-26,4411.337,7121.295,4205.4501953125
2023-06-02,4550.6396,7130.4873,4282.3701171875
2023-06-09,4568.162,7151.102,4298.85986328125
2023-06-16,4685.829,7164.669,4409.58984375
2023-06-23,4603.7656,7180.1895,4348.330078125
2023-06-30,4711.8105,7196.534,4450.3798828125
2023-07-07,4714.5005,7211.938,4398.9501953125
2023-07-14,4828.6084,7216.0264,4505.419921875
2023-07-21,4861.7456,7220.8916,4536.33984375
2023-07-28,4910.928,7228.199,4582.22998046875
2023-08-04,4799.253,7237.1924,4478.02978515625
2023-08-11,4784.27,7247.694,4464.0498046875
2023-08-18,4683.163,7251.92,4369.7099609375
2023-08-25,4721.7456,7276.119,4405.7099609375
2023-09-01,4839.7,7313.4004,4515.77001953125
2023-09-08,4785.835,7356.2676,4457.490234375
2023-09-15,4778.136,7391.516,4450.31982421875
2023-09-22,4638.2817,7428.159,4320.06005859375
2023-09-29,4603.913,7458.112,4288.0498046875
2023-10-06,4625.8696,7481.417,4308.5
2023-10-13,4646.57,7518.4365,4327.77978515625
2023-10-20,4535.3174,7543.807,4224.16015625
2023-10-27,4420.661,7560.6514,4117.3701171875
2023-11-03,4679.3813,7579.1636,4358.33984375
2023-11-10,4740.473,7602.4707,4415.240234375
2023-11-17,4846.529,7634.64,4514.02001953125
2023-11-24,4901.463,7669.548,4559.33984375
2023-12-01,4939.401,7708.111,4594.6298828125
2023-12-08,4949.872,7749.847,4604.3701171875
2023-12-15,5073.3076,7793.559,4719.18994140625
2023-12-22,5111.407,7828.7275,4754.6298828125
2023-12-29,5136.26,7865.85,4769.830078125
2024-01-05,5043.797,7907.0635,4697.240234375
2024-01-12,5136.7754,7947.8105,4783.830078125
2024-01-19,5200.7876,7987.2236,4839.81005859375
2024-01-26,5255.7637,8027.198,4890.97021484375
2024-02-02,5328.448,8070.003,4958.60986328125
2024-02-09,5401.5205,8111.8247,5026.60986328125
2024-02-16,5378.911,8174.977,5005.56982421875
2024-02-23,5442.0815,8234.2705,5088.7998046875
2024-03-01,5493.714,8291.316,5137.080078125
2024-03-08,5479.394,8331.256,5123.68994140625
2024-03-15,5472.3354,8370.118,5117.08984375
2024-03-22,5597.5547,8417.143,5234.18017578125
2024-03-29,5611.246,8457.612,5254.35009765625
2024-04-05,5557.8394,8501.579,5204.33984375
2024-04-12,5471.412,8538.8,5123.41015625
2024-04-19,5304.6235,8574.56,4967.22998046875
2024-04-26,5446.3696,8604.124,5099.9599609375
2024-05-03,5476.091,8640.202,5127.7900390625
2024-05-10,5577.426,8667.327,5222.68017578125
2024-05-17,5663.4897,8694.826,5303.27001953125
2024-05-24,5665.0386,8727.515,5304.72021484375
2024-05-31,5675.4375,8752.122,5277.509765625
2024-06-07,5750.157,8787.046,5346.990234375
2024-06-14,5841.147,8822.693,5431.60009765625
2024-06-21,5874.342,8854.556,5464.6201171875
2024-06-28,5869.891,8881.682,5460.47998046875
2024-07-05,5960.163,8905.884,5567.18994140625
2024-07-12,6011.7227,8940.33,5615.35009765625
2024-07-19,5893.5835,8976.472,5505.0
2024-07-26,5844.444,9011.017,5459.10009765625
2024-08-02,5723.959,9053.905,5346.56005859375
2024-08-09,5721.39,9078.31,5344.16015625
2024-08-16,5946.309,9101.019,5554.25
