window,start_date,end_date,rmse,r2,directional_accuracy
209,2018-05-25,2018-06-01,0.016897846,-353.4919128417969,0.0
210,2018-06-01,2018-06-08,0.009331309,-1.757995367050171,1.0
211,2018-06-08,2018-06-15,0.00785123,0.022579669952392578,1.0
212,2018-06-15,2018-06-22,0.012559914,-6.48544979095459,0.5
213,2018-06-22,2018-06-29,0.0042053433,-2.6762356758117676,1.0
214,2018-06-29,2018-07-06,0.021346921,-1.2481343746185303,0.5
215,2018-07-06,2018-07-13,0.010679677,-10216.7861328125,1.0
216,2018-07-13,2018-07-20,0.01085981,-1.1724023818969727,1.0
217,2018-07-20,2018-07-27,0.011867989,-15.406829833984375,1.0
218,2018-07-27,2018-08-03,0.0024935678,-9.176199913024902,1.0
219,2018-08-03,2018-08-10,0.010043154,-2.954165458679199,0.5
220,2018-08-10,2018-08-17,0.005973031,-1.0120723247528076,0.5
221,2018-08-17,2018-08-24,0.001996523,-1.2691881656646729,1.0
222,2018-08-24,2018-08-31,0.0028994128,-65.76858520507812,1.0
223,2018-08-31,2018-09-07,0.014782009,-1.2688114643096924,0.5
224,2018-09-07,2018-09-14,0.01089647,0.006747841835021973,0.5
225,2018-09-14,2018-09-21,0.0035268497,-4.292728900909424,1.0
226,2018-09-21,2018-09-28,0.013086451,-2.579803943634033,0.5
227,2018-09-28,2018-10-05,0.009250701,-16.462440490722656,0.0
228,2018-10-05,2018-10-12,0.026785424,-1.7826294898986816,1.0
229,2018-10-12,2018-10-19,0.017897144,0.278728187084198,0.5
230,2018-10-19,2018-10-26,0.017114738,0.28381043672561646,0.5
231,2018-10-26,2018-11-02,0.030415671,0.100364089012146,0.5
232,2018-11-02,2018-11-09,0.033820923,-556.4711303710938,0.0
233,2018-11-09,2018-11-16,0.019181773,-0.05917978286743164,0.5
234,2018-11-16,2018-11-23,0.0317181,-7.005471229553223,0.0
235,2018-11-23,2018-11-30,0.045666263,-0.12852942943572998,0.5
236,2018-11-30,2018-12-07,0.055956785,-0.403286337852478,0.0
237,2018-12-07,2018-12-14,0.033780456,-2.8402631282806396,1.0
238,2018-12-14,2018-12-21,0.04562601,-1.2779603004455566,0.5
239,2018-12-21,2018-12-28,0.055581063,-0.20364868640899658,0.5
240,2018-12-28,2019-01-04,0.04897785,-99.2142333984375,0.0
241,2019-01-04,2019-01-11,0.008189461,-5.028609752655029,1.0
242,2019-01-11,2019-01-18,0.0094472375,-34.16560363769531,1.0
243,2019-01-18,2019-01-25,0.022611842,-1.1981358528137207,0.5
244,2019-01-25,2019-02-01,0.013675581,-1.3654093742370605,0.5
245,2019-02-01,2019-02-08,0.0048134895,0.5910859107971191,0.5
246,2019-02-08,2019-02-15,0.0133786965,-0.22228407859802246,1.0
247,2019-02-15,2019-02-22,0.012388622,-0.7802833318710327,1.0
248,2019-02-22,2019-03-01,0.012872996,-136.8497772216797,1.0
249,2019-03-01,2019-03-08,0.017079253,-0.7533239126205444,0.5
