window,start_date,end_date,rmse,r2,directional_accuracy
460,2023-07-28,2023-07-28,0.01767631221452605,,0.0
461,2023-08-04,2023-08-04,0.012442032425090538,,1.0
462,2023-08-11,2023-08-11,0.001158567547787398,,1.0
463,2023-08-18,2023-08-18,0.012567916101698676,,1.0
464,2023-08-25,2023-08-25,0.013338851296086918,,0.0
465,2023-09-01,2023-09-01,0.028471863155539567,,0.0
466,2023-09-08,2023-09-08,0.001495510890859461,,1.0
467,2023-09-15,2023-09-15,0.0028815827560970536,,1.0
468,2023-09-22,2023-09-22,0.023607584395499287,,1.0
469,2023-09-29,2023-09-29,0.0013175305184286168,,1.0
470,2023-10-06,2023-10-06,0.006462899523554971,,0.0
471,2023-10-13,2023-10-13,0.00786584882151653,,0.0
472,2023-10-20,2023-10-20,0.014025304192193222,,1.0
473,2023-10-27,2023-10-27,0.027517239392967643,,0.0
474,2023-11-03,2023-11-03,0.060331666488739305,,0.0
475,2023-11-10,2023-11-10,0.017673994258322015,,0.0
476,2023-11-17,2023-11-17,0.02737550645045385,,0.0
477,2023-11-24,2023-11-24,0.0160731674657785,,0.0
478,2023-12-01,2023-12-01,0.015061497128125864,,0.0
479,2023-12-08,2023-12-08,0.009736164017398935,,0.0
480,2023-12-15,2023-12-15,0.030047522174182606,,0.0
481,2023-12-22,2023-12-22,0.015857351161822686,,0.0
482,2023-12-29,2023-12-29,0.016636981411720056,,0.0
483,2024-01-05,2024-01-05,0.00711381751258211,,1.0
484,2024-01-12,2024-01-12,0.028443889886262202,,0.0
485,2024-01-19,2024-01-19,0.022326323289356076,,0.0
486,2024-01-26,2024-01-26,0.016845871120291456,,0.0
487,2024-02-02,2024-02-02,0.027449731829194968,,0.0
488,2024-02-09,2024-02-09,0.024235306217796335,,0.0
489,2024-02-16,2024-02-16,0.006344324148242125,,1.0
490,2024-02-23,2024-02-23,0.031399206518874886,,0.0
491,2024-03-01,2024-03-01,0.016795055945167114,,0.0
492,2024-03-08,2024-03-08,0.013074164773969402,,1.0
493,2024-03-15,2024-03-15,0.014041976149293228,,1.0
494,2024-03-22,2024-03-22,0.03757069369141425,,0.0
495,2024-03-29,2024-03-29,0.0052158677261573555,,0.0
496,2024-04-05,2024-04-05,0.026231802476854305,,1.0
497,2024-04-12,2024-04-12,0.007203622217453076,,1.0
498,2024-04-19,2024-04-19,0.01621079658336183,,1.0
499,2024-04-26,2024-04-26,0.03361948862698752,,0.0
500,2024-05-03,2024-05-03,0.017109438137607347,,0.0
501,2024-05-10,2024-05-10,0.023483140835385885,,0.0
502,2024-05-17,2024-05-17,0.027402500365455162,,0.0
503,2024-05-24,2024-05-24,0.0073714429594850805,,0.0
504,2024-05-31,2024-05-31,0.014265824236698851,,0.0
505,2024-06-07,2024-06-07,0.021811746370054813,,0.0
506,2024-06-14,2024-06-14,0.023324466789433174,,0.0
507,2024-06-21,2024-06-21,0.011926589669369173,,0.0
508,2024-06-28,2024-06-28,0.008052625049827136,,1.0
509,2024-07-05,2024-07-05,0.024843682568911937,,0.0
510,2024-07-12,2024-07-12,0.02127178453857448,,0.0
511,2024-07-19,2024-07-19,0.014308356860165239,,1.0
512,2024-07-26,2024-07-26,0.001447623177579127,,1.0
513,2024-08-02,2024-08-02,0.013814359649838043,,1.0
514,2024-08-09,2024-08-09,0.0108811613144804,,1.0
515,2024-08-16,2024-08-16,0.04654868745292029,,0.0
516,2024-08-23,2024-08-23,0.025006101345608975,,0.0
517,2024-08-30,2024-08-30,0.006627687001851956,,0.0
518,2024-09-06,2024-09-06,0.021229442062249027,,1.0
519,2024-09-13,2024-09-13,0.05525895067062894,,0.0
520,2024-09-20,2024-09-20,0.022347337719268792,,0.0
521,2024-09-27,2024-09-27,0.01401372587262606,,0.0
522,2024-10-04,2024-10-04,0.012240524803021582,,0.0
523,2024-10-11,2024-10-11,0.019417870480901975,,0.0
524,2024-10-18,2024-10-18,0.018533628574968944,,0.0
525,2024-10-25,2024-10-25,0.002767255132849783,,1.0
526,2024-11-01,2024-11-01,0.0047927915529673015,,1.0
527,2024-11-08,2024-11-08,0.05254144788809184,,0.0
528,2024-11-15,2024-11-15,0.01049483979006205,,1.0
529,2024-11-22,2024-11-22,0.026487081852694952,,0.0
530,2024-11-29,2024-11-29,0.023506314035626072,,0.0
531,2024-12-06,2024-12-06,0.016474769300340045,,0.0
532,2024-12-13,2024-12-13,0.004589158316133504,,1.0
533,2024-12-20,2024-12-20,0.0108059898373037,,1.0
534,2024-12-27,2024-12-27,0.021434211643211465,,0.0
535,2025-01-03,2025-01-03,0.006284410181983641,,1.0
536,2025-01-10,2025-01-10,0.0027307124394702204,,1.0
537,2025-01-17,2025-01-17,0.03669661480838776,,0.0
538,2025-01-24,2025-01-24,0.03385408547049598,,0.0
539,2025-01-31,2025-01-31,0.005928783494447351,,1.0
540,2025-02-07,2025-02-07,0.009228530048861636,,1.0
541,2025-02-14,2025-02-14,0.024425917944135067,,0.0
542,2025-02-21,2025-02-21,0.009378345024255011,,1.0
543,2025-02-28,2025-02-28,0.00013095695014309072,,1.0
544,2025-03-07,2025-03-07,0.025738730049757436,,1.0
545,2025-03-14,2025-03-14,0.014780965328769241,,1.0
546,2025-03-21,2025-03-21,0.011386932281601148,,0.0
547,2025-03-28,2025-03-28,0.0058456396995397175,,1.0
548,2025-04-04,2025-04-04,0.0909190140682925,,1.0
549,2025-04-11,2025-04-11,0.06554632264940165,,0.0
550,2025-04-18,2025-04-18,0.012523514747481979,,0.0
551,2025-04-25,2025-04-25,0.049125968837510706,,0.0
552,2025-05-02,2025-05-02,0.038494060964623183,,0.0
553,2025-05-09,2025-05-09,0.006593124300356509,,1.0
554,2025-05-16,2025-05-16,0.06020874928714601,,0.0
555,2025-05-23,2025-05-23,0.01456146928342883,,1.0
556,2025-05-30,2025-05-30,0.01949488993089353,,0.0
557,2025-06-06,2025-06-06,0.027835268084678164,,0.0
558,2025-06-13,2025-06-13,0.006237299614359537,,1.0
559,2025-06-20,2025-06-20,0.00011235173061757697,,1.0
560,2025-06-27,2025-06-27,0.04375437671270385,,0.0
561,2025-07-04,2025-07-04,0.031760340541076335,,0.0
562,2025-07-11,2025-07-11,0.0062835325737550934,,1.0
563,2025-07-18,2025-07-18,0.015059386896320498,,0.0
564,2025-07-25,2025-07-25,0.021144383964854824,,0.0
565,2025-08-01,2025-08-01,0.013333172153142225,,1.0
566,2025-08-08,2025-08-08,0.03152091961972524,,0.0
567,2025-08-15,2025-08-15,0.017978764521167673,,0.0
568,2025-08-22,2025-08-22,0.01012993174289406,,0.0
569,2025-08-29,2025-08-29,0.009485304824700919,,1.0
570,2025-09-05,2025-09-05,0.005684062793667233,,1.0
571,2025-09-12,2025-09-12,0.021292909626072068,,0.0
572,2025-09-19,2025-09-19,0.022904957645613802,,0.0
573,2025-09-26,2025-09-26,0.004457645908139199,,1.0
574,2025-10-03,2025-10-03,0.019608110490195035,,0.0
575,2025-10-10,2025-10-10,0.016228891860679814,,1.0
576,2025-10-17,2025-10-17,0.027898923434348785,,0.0
577,2025-10-24,2025-10-24,0.02558895322366131,,0.0
578,2025-10-31,2025-10-31,0.014103699650260565,,0.0
579,2025-11-07,2025-11-07,0.002536932045935525,,1.0
580,2025-11-14,2025-11-14,0.013748031970669483,,0.0
