date,y_true,y_pred_mean,y_pred_p10,y_pred_p50,y_pred_p90,y_pred_lin,y_pred_xgb,y_pred_rf,signal,pnl,cum_pnl,hit
2015-08-14,0.006701681,-0.0028080076,-0.0083487913012504,-0.0040665157139301,0.0033392623066902,0.0030888802674171,-0.020698693,-0.0079512995143875,-1,-0.006701681,-0.07395085438599999,False
2015-08-21,-0.05941543,-0.0054810783,-0.0074272520840168,-0.005495686084032,-0.0033820189535617,0.0072369598885548,-0.027242286,-0.0051145088653102,-1,0.05941543,-0.014535424385999994,True
2015-08-28,0.009081411,-0.0349571,-0.0378553710877895,-0.0365378968417644,-0.0303712271153926,0.0042110897739931,-0.016748715,-0.0050892549724966,-1,-0.009081411,-0.02361683538599999,False
2015-09-04,-0.034606252,-0.04559552,-0.0575437441468238,-0.0509904697537422,-0.0281754434108734,0.0061503189878112,-0.013417098,-0.0100641481206805,-1,0.034606252,0.010989416614000005,True
2015-09-11,0.0050713746,-0.009192982,-0.0151227563619613,-0.0092491246759891,-0.003636123239994,0.0105619494930293,-0.018119365,-0.007420675745734,-1,-0.0050713746,0.005918042014000005,False
2015-09-18,-0.0015411882,-0.014305937,-0.0236806482076644,-0.019541673362255,-0.0018444597721099,0.0070823205417137,-0.020379504,-0.0067014309059675,-1,0.0015411882,0.007459230214000005,True
2015-09-25,-0.013724836,-0.016714811,-0.034823453426361,-0.0259093344211578,0.0063928887248039,0.0115003536887696,0.0047932756,0.0079035218054275,-1,0.013724836,0.021184066214000007,True
2015-10-02,0.010312513,-0.008654066,-0.0144725278019905,-0.006829023361206,-0.0044677317142486,0.011509369864521,-0.016587889,0.0007630974876185,-1,-0.010312513,0.010871553214000006,False
2015-10-09,0.03203805,0.0009848259,-0.0056531049311161,-0.0006218142807483,0.0095601297914981,0.0107539465150698,0.014176415,0.0082570281003416,1,0.03203805,0.042909603214,True
2015-10-16,0.009002022,0.021131901,0.0158188387751579,0.0223711859434843,0.0264153987169265,0.0032014026136186,-0.0061862115,0.0011634715800405,1,0.009002022,0.051911625214,True
2015-10-23,0.02046676,0.02367939,0.0228110738098621,0.02305793389678,0.0249140869826078,0.0053232168808193,-0.009090068,-0.000174869841438,1,0.02046676,0.072378385214,True
2015-10-30,0.0020268126,0.016265905,0.0147278293967247,0.0163636673241853,0.0177154254168272,0.0046849162453925,-0.008171453,0.0016871197811146,1,0.0020268126,0.074405197814,True
2015-11-06,0.009496091,0.012239513,0.0062268860638141,0.0103431735187768,0.0199210330843925,0.0028096022599511,-0.013994624,0.0006882533829242,1,0.009496091,0.083901288814,True
2015-11-13,-0.036954947,0.0047790324,0.0020536713302135,0.0041524358093738,0.0083202671259641,0.0038021895168555,-0.011702482,0.0021626393689008,1,-0.036954947,0.046946341813999995,False
2015-11-20,0.03216547,-0.019432414,-0.0234785929322242,-0.0198205448687076,-0.0149907484650611,0.0020704960847366,-0.01150261,0.00103498194881,-1,-0.03216547,0.014780871813999993,False
2015-11-27,0.004252882,-0.004204402,-0.0067863158881664,-0.0045674070715904,-0.0012686803936958,0.0082541615018007,-0.0024663038,-0.0014644931436439,-1,-0.004252882,0.010527989813999994,False
2015-12-04,0.00075557607,0.021561814,0.0197044089436531,0.0213668346405029,0.023480187356472,-0.0019522161325309,-0.013384941,-0.0019532916877671,1,0.00075557607,0.011283565883999994,True
2015-12-11,-0.038659193,-0.004316303,-0.0068090833723545,-0.0039373375475406,-0.0020005494356155,0.0117901837812167,-0.029919563,-0.0005414263088595,-1,0.038659193,0.049942758883999995,True
2015-12-18,-0.0033947679,-0.012189009,-0.0155866220593452,-0.0120357014238834,-0.0090059421956539,0.0060407363955022,0.0009338837,0.0065131400038514,-1,0.0033947679,0.05333752678399999,True
2015-12-25,0.009310588,-0.01935855,-0.0312611564993858,-0.0145554207265377,-0.0116221696138381,0.0050035563764666,-0.016810503,-0.0041824699068244,-1,-0.009310588,0.04402693878399999,False
2016-01-01,-0.0099070715,0.012000358,-0.0036327496170997,0.0120834168046712,0.0253145609050989,0.0031786364325478,-0.02298476,-0.0016472347591688,1,-0.0099070715,0.03411986728399999,False
2016-01-08,-0.061497353,-0.021256749,-0.0326201856136322,-0.0189061984419822,-0.0102999366819858,0.0124524763208297,-0.012155876,1.0273507100544796e-05,-1,0.061497353,0.09561722028399999,True
2016-01-15,-0.021934664,-0.03779118,-0.0412447050213813,-0.0370246395468711,-0.0347490102052688,0.008873686905364,0.01957115,0.009611039893508,-1,0.021934664,0.11755188428399999,True
2016-01-22,-0.0078041432,-0.034470677,-0.0371851824223995,-0.0338391102850437,-0.0319981358945369,0.0115475169310933,0.012491095,-0.0057609624614245,-1,0.0078041432,0.125356027484,True
2016-01-29,0.017332772,-0.011801291,-0.0166242837905883,-0.0100557282567024,-0.0085404530167579,0.0049157984260001,-0.009621936,-0.0046720255707532,-1,-0.017332772,0.10802325548399999,False
2016-02-05,-0.031513274,0.006731169,0.0032790020108222,0.0081157535314559,0.0087404057383537,0.009581136345702,0.013617766,0.0012239679693086,1,-0.031513274,0.07650998148399998,False
2016-02-12,-0.008155298,-0.01087408,-0.0142851866781711,-0.0110325068235397,-0.0070352882146835,0.0072551444138516,0.021697512,0.014978994066845,-1,0.008155298,0.08466527948399999,True
2016-02-19,0.047355197,-0.02624628,-0.0284975916147232,-0.0275077223777771,-0.0235049329698085,0.0128588958412203,0.02322878,0.0032530411739557,-1,-0.047355197,0.03731008248399999,False
2016-02-26,0.015660616,0.008503648,0.0079573385417461,0.0085708051919937,0.0090178981423378,0.0036441969353959,0.0062372307,0.0029518890580712,1,0.015660616,0.05297069848399999,True
2016-03-04,0.026313279,0.03119343,0.0282129488885402,0.0309552773833274,0.0342677876353263,0.0046303523401694,-0.004535789,-0.0047505386287063,1,0.026313279,0.07928397748399998,True
2016-03-11,0.011038878,0.01810296,0.0150447037070989,0.0184439420700073,0.0206408023834228,0.0086890751343909,0.006642561,0.0053535204880897,1,0.011038878,0.09032285548399999,True
2016-03-18,0.013453878,0.026487982,0.0205139949917793,0.0283738225698471,0.0317626439034938,0.0033574463147356,0.0072130184,0.001705693720788,1,0.013453878,0.10377673348399999,True
2016-03-25,-0.002281365,0.0070798406,0.0044407352805137,0.007534360513091,0.0097251199185848,0.0026885603554395,0.0066072056,0.0015830379285018,1,-0.002281365,0.101495368484,False
2016-04-01,0.017933115,0.0033914999,-0.0037398912012577,0.0050738528370857,0.0087108582258224,-0.0036169855328247,-0.0004086821,0.0020378027979094,1,0.017933115,0.119428483484,True
2016-04-08,-0.0122223515,0.013027105,0.0071760736405849,0.0145047716796398,0.01747935898602,0.0082636617574638,0.009951878,0.0034707557437422,1,-0.0122223515,0.10720613198399999,False
2016-04-15,0.01605042,0.014385576,0.011473386362195,0.0155280902981758,0.0166913114488124,0.0006883764605118,0.0074337106,0.002118262794421,1,0.01605042,0.12325655198399998,True
2016-04-22,0.005201014,0.008136405,0.0059266723692417,0.0073562078177928,0.0112855024635791,0.0094143052566487,0.010780442,0.0041670859315534,1,0.005201014,0.128457565984,True
2016-04-29,-0.012644281,0.036420096,0.0276257053017616,0.0362925380468368,0.0445567622780799,0.0002245711240217,0.0043073692,0.0023252873816066,1,-0.012644281,0.11581328498399998,False
2016-05-06,-0.0039589014,0.0030543017,-0.0056919045746326,0.0033212006092071,0.0126170448958873,0.0064133088893193,0.009138251,0.0020741160148044,1,-0.0039589014,0.11185438358399998,False
2016-05-13,-0.005131858,-0.007941762,-0.0096340797841548,-0.0087765119969844,-0.0054812081158161,0.0056136712107298,0.013346719,0.0047621773646234,-1,0.005131858,0.11698624158399998,True
2016-05-20,0.0027861353,-0.006697911,-0.0093006066977977,-0.0086520127952098,-0.0030786976218223,0.0058270701872429,0.011111843,0.0040341799777702,-1,-0.0027861353,0.11420010628399997,False
2016-05-27,0.02251876,-0.0021267072,-0.0086254894733428,-0.0023521706461906,0.0048267498612403,0.0084175878669588,0.012603327,0.0036888993829038,-1,-0.02251876,0.09168134628399997,False
2016-06-03,0.004310959,0.01892751,0.0112070474773645,0.0195111744105815,0.0260021619498729,0.0088746988961647,0.012346795,0.003243999221679,1,0.004310959,0.09599230528399998,True
2016-06-10,-0.0014587219,0.013548665,0.0095898315310478,0.0152250584214925,0.0163098193705081,0.0075896240710021,0.006096123,0.0014509201960025,1,-0.0014587219,0.09453358338399998,False
2016-06-17,-0.011926404,0.0037651695,-0.0006995573639869,0.002773106098175,0.0085613265633583,0.0053761232077781,0.0064118975,0.002587397982348,1,-0.011926404,0.08260717938399997,False
2016-06-24,-0.016458381,-0.0059178197,-0.0112064331769943,-0.0040323063731193,-0.0015773355960845,0.0026551882107334,0.009247515,0.0033920798949048,-1,0.016458381,0.09906556038399997,True
2016-07-01,0.03166169,-0.009142717,-0.0113352619111537,-0.0088291130959987,-0.0070968322455883,0.0060335319572802,0.015408987,0.0046885114464024,-1,-0.03166169,0.06740387038399998,False
2016-07-08,0.014680593,0.015914511,0.0134615581482648,0.0158823374658823,0.0183764416724443,0.0074370092803096,0.015719105,0.0047218123625488,1,0.014680593,0.08208446338399998,True
2016-07-15,0.014838464,0.027308647,0.0204167924821376,0.0280268006026744,0.0337214335799217,0.0047141860188557,0.007782262,0.0012696828280082,1,0.014838464,0.09692292738399998,True
2016-07-22,0.0061290227,0.019163111,0.0177223250269889,0.0194841809570789,0.0203965574502944,0.0116387360118681,0.0023063174,0.0012082593185773,1,0.0061290227,0.10305195008399998,True
2016-07-29,-0.000657647,0.010779863,0.0082141112536191,0.0107294283807277,0.0137321978807449,0.0116987135313011,0.0035071834,0.0025697938405326,1,-0.000657647,0.10239430308399998,False
2016-08-05,0.0042557544,0.0063298135,0.0019980952143669,0.0079761557281017,0.0095301572233438,-0.0018384292405835,0.012742353,0.0039049153221035,1,0.0042557544,0.10665005748399999,True
2016-08-12,0.0005403953,0.009023508,0.0060973588377237,0.0075823459774255,0.0130127269774675,0.0119194411619138,0.012510904,0.0034253005741955,1,0.0005403953,0.10719045278399998,True
2016-08-19,-8.2387785e-05,0.0059144227,0.0021351873874664,0.0065294727683067,0.0094216719269752,0.0062700687084371,0.012417152,0.0030314753143966,1,-8.2387785e-05,0.10710806499899998,False
2016-08-26,-0.0068138945,-0.0027921,-0.0068904861807823,-0.0026492178440093,0.0015329405665397,0.0067277946119796,0.007586262,0.0032159038517022,-1,0.0068138945,0.11392195949899998,True
2016-09-02,0.005031002,-0.0047946544,-0.0068720787763595,-0.0050273686647415,-0.0025334537029266,0.0102839701616871,0.010147956,0.0036735050128594,-1,-0.005031002,0.10889095749899999,False
2016-09-09,-0.020030143,-5.624294e-05,-0.0011238940060138,-0.0002465546131134,0.0010266155004501,0.0090974762137892,0.011772035,0.0040485843134383,-1,0.020030143,0.128921100499,True
2016-09-16,0.005319878,-0.0048672394,-0.0104689262807369,-0.0030970238149166,-0.0001068592071533,0.0073871320463875,0.011077297,0.0034759545881595,-1,-0.005319878,0.12360122249899999,False
2016-09-23,0.01186395,-8.971915e-05,-0.0044248975813388,-0.0034035295248031,0.0063973926007747,0.0125203384664519,0.011838381,0.0043659678785147,-1,-0.01186395,0.11173727249899999,False
2016-09-30,0.0016524865,0.016244348,0.0112023890018463,0.0150548908859491,0.0219292007386684,0.0052748111434266,0.013837872,0.0031471855313131,1,0.0016524865,0.11338975899899999,True
2016-10-07,-0.0067237625,0.01419211,0.009277481213212,0.0135835111141204,0.0198698624968528,0.0088637882639788,0.0020478126,0.0011033545825389,1,-0.0067237625,0.106665996499,False
2016-10-14,-0.009685808,0.005253932,-0.0046777911484241,0.0088267903774976,0.0133298259228467,0.0076462131187897,0.014385391,0.0047576373770357,1,-0.009685808,0.09698018849899999,False
2016-10-21,0.0038276433,-0.0072019077,-0.0119704887270927,-0.0063948221504688,-0.003445266932249,0.0088380381407639,0.010785088,0.0040615050926053,-1,-0.0038276433,0.09315254519899999,False
2016-10-28,-0.006912627,0.012078857,0.008136460930109,0.012324433773756,0.0158373773097991,0.0054866989878903,0.014404132,0.0046977308128917,1,-0.006912627,0.08623991819899998,False
2016-11-04,-0.01957992,0.0014888749,-0.0011324673891067,0.00149467587471,0.0044590137898921,0.0063256403658882,0.008941471,0.0033886531851745,1,-0.01957992,0.06665999819899998,False
2016-11-11,0.037311114,-0.011876388,-0.0143592000007629,-0.0111227929592132,-0.0101986236870288,0.0079744813009983,0.012259112,0.0043787020777834,-1,-0.037311114,0.029348884198999982,False
2016-11-18,0.008029747,0.012891325,0.0096616350114345,0.0127999279648065,0.0158124234527349,0.0064703387563721,0.018842332,0.0057466004252185,1,0.008029747,0.03737863119899998,True
2016-11-25,0.011921586,0.029149503,0.0269319366663694,0.029261140152812,0.0311796069145202,0.0090090335441907,-0.0057829083,-0.0024764775118362,1,0.011921586,0.04930021719899998,True
2016-12-02,-0.009715713,0.014100509,0.0120127126574516,0.0141301732510328,0.0165097206830978,-0.0022451213080854,0.00032199174,0.0007638589940847,1,-0.009715713,0.039584504198999976,False
2016-12-09,0.030365303,-0.005710156,-0.0100881412625312,-0.0070211216807365,-0.0005319416522979,0.0056041617117206,0.009088884,0.0021517212767529,-1,-0.030365303,0.009219201198999976,False
2016-12-16,-0.00064634363,0.0148714585,0.0138902030885219,0.0149525012820959,0.015803176164627,0.00324000967324,0.010163393,0.0041591966498292,1,-0.00064634363,0.008572857568999975,False
2016-12-23,0.0025299208,0.016015615,0.0128246925771236,0.0172490216791629,0.0183720625936985,-0.0023705554309133,-0.0047898577,0.0009810374947474,1,0.0025299208,0.011102778368999975,True
2016-12-30,-0.009836041,-0.004194013,-0.0065249763429164,-0.0029334276914596,-0.0025463193655014,0.0053580796426699,-0.013232149,0.0009839606033513,-1,0.009836041,0.020938819368999974,True
2017-01-06,0.012248717,-0.010902483,-0.012757346779108,-0.0106309428811073,-0.0093885086476802,0.0013322975395912,0.00015270406,0.0024012402343819,-1,-0.012248717,0.008690102368999975,False
2017-01-13,-0.001028244,-0.0012110882,-0.002176085114479,-0.0017294995486736,9.557977318763744e-05,0.0015668266364488,-0.001651972,0.0027024558544458,-1,0.001028244,0.009718346368999974,True
2017-01-20,0.00038316383,0.0039905002,0.0005675241351127,0.002971164882183,0.0080027379095554,0.0014110655588661,0.00048657123,0.001630335879621,1,0.00038316383,0.010101510198999974,True
2017-01-27,0.01024095,0.0015967324,0.0001369856297969,0.0018099434673786,0.0029691755771636,0.004552374594555,0.0011253032,0.0017772455646844,1,0.01024095,0.020342460198999976,True
2017-02-03,0.0011889876,0.0037573588,0.00104456320405,0.0038482509553432,0.0064092338085174,0.0010063268900554,0.004775054,0.0027269625329323,1,0.0011889876,0.021531447798999976,True
2017-02-10,0.008098058,0.0073114196,0.0060670666396617,0.0078637190163135,0.0082525745034217,0.0035877351505632,-0.0042113154,0.0008171385168454,1,0.008098058,0.029629505798999978,True
2017-02-17,0.015024007,0.0012570538,-0.0002947926521301,0.0009340643882751,0.0029152624309062,-0.0001847795577203,0.0020501611,0.0019825057732094,1,0.015024007,0.04465351279899998,True
2017-02-24,0.008535363,0.010364888,0.0086747199296951,0.0097116008400917,0.012512120604515,0.0019183277877071,0.0020881912,0.0015838341235248,1,0.008535363,0.053188875798999974,True
2017-03-03,0.0066436036,0.008631247,0.0057807497680187,0.0077582113444805,0.012024451047182,0.0033085509236376,-0.0064765317,0.0006311495895743,1,0.0066436036,0.05983247939899997,True
2017-03-10,-0.0044241613,0.0077137975,0.0057615034282207,0.006784064695239,0.0102348014712333,0.0030154690000709,0.0012306324,0.0015608123876768,1,-0.0044241613,0.05540831809899997,False
2017-03-17,0.0023784817,7.419437e-05,-0.0004888713359832,-0.0001153051853179,0.0006760068237781,0.0022316322938888,-0.0046921447,0.0013264048069618,1,0.0023784817,0.05778679979899997,True
